candidate_id,category,years_experience,candidate_skills,job_requirements,matched_skills_count,match_score,target_salary,success_index,demographic_group,resume_text_snippet
CAND-0332,Infrastructure,4.3,"{""Terraform"": 60, ""AWS"": 90, ""Python"": 68, ""Ansible"": 80, ""Prometheus"": 85, ""Kubernetes"": 73}","{""Linux"": 72, ""Prometheus"": 73, ""AWS"": 87, ""Python"": 71, ""CI/CD"": 71}",3,51.1,136000,50.4,Group_C,"Experienced Infrastructure specialist with 4.3 years working with Terraform, AWS, Python, Ansible, Prometheus, Kubernetes."
CAND-0333,Analytics,14.2,"{""SQL"": 84, ""Tableau"": 79, ""Machine Learning"": 85}","{""Tableau"": 75, ""Python"": 78, ""Machine Learning"": 75, ""SQL"": 86, ""Data Modeling"": 85}",3,70.2,212000,71.9,Group_B,"Experienced Analytics specialist with 14.2 years working with SQL, Tableau, Machine Learning."
CAND-0334,Engineering,5.4,"{""JavaScript"": 91, ""Python"": 77, ""Node.js"": 83, ""Docker"": 87, ""React"": 78, ""GraphQL"": 76}","{""Python"": 80, ""PostgreSQL"": 85, ""AWS"": 74, ""TypeScript"": 87, ""Node.js"": 90}",2,45.0,141000,43.7,Group_B,"Experienced Engineering specialist with 5.4 years working with JavaScript, Python, Node.js, Docker, React, GraphQL."
CAND-0335,Engineering,4.2,"{""GraphQL"": 89, ""Python"": 87, ""JavaScript"": 67}","{""React"": 87, ""GraphQL"": 85, ""AWS"": 84, ""PostgreSQL"": 85}",1,45.0,132000,47.7,Group_B,"Experienced Engineering specialist with 4.2 years working with GraphQL, Python, JavaScript."
CAND-0336,Engineering,5.9,"{""Python"": 92, ""JavaScript"": 77, ""PostgreSQL"": 96, ""AWS"": 97}","{""Docker"": 83, ""React"": 72, ""JavaScript"": 77}",1,45.0,144000,47.5,Group_C,"Experienced Engineering specialist with 5.9 years working with Python, JavaScript, PostgreSQL, AWS."
CAND-0337,Engineering,5.0,"{""System Design"": 80, ""AWS"": 69, ""Node.js"": 61}","{""GraphQL"": 90, ""Docker"": 78, ""PostgreSQL"": 89}",0,45.0,138000,45.4,Group_A,"Experienced Engineering specialist with 5.0 years working with System Design, AWS, Node.js."
CAND-0338,Analytics,14.3,"{""Statistics"": 63, ""Data Modeling"": 78, ""Machine Learning"": 80, ""Python"": 63, ""SQL"": 64}","{""Machine Learning"": 75, ""PowerBI"": 77, ""SQL"": 82, ""Statistics"": 72, ""Python"": 70}",4,83.6,219000,79.9,Group_D,"Experienced Analytics specialist with 14.3 years working with Statistics, Data Modeling, Machine Learning, Python, SQL."
CAND-0339,Infrastructure,10.1,"{""Docker"": 79, ""Python"": 98, ""Terraform"": 68, ""Linux"": 82}","{""Docker"": 84, ""AWS"": 82, ""Python"": 85, ""Prometheus"": 78, ""Terraform"": 88}",3,61.5,180000,59.1,Group_D,"Experienced Infrastructure specialist with 10.1 years working with Docker, Python, Terraform, Linux."
CAND-0340,Infrastructure,9.6,"{""Linux"": 74, ""Docker"": 69, ""Kubernetes"": 91, ""Python"": 93, ""CI/CD"": 93, ""Terraform"": 65}","{""Ansible"": 79, ""Linux"": 74, ""Kubernetes"": 74, ""Terraform"": 79}",3,73.7,182000,72.9,Group_C,"Experienced Infrastructure specialist with 9.6 years working with Linux, Docker, Kubernetes, Python, CI/CD, Terraform."
CAND-0341,Analytics,1.7,"{""SQL"": 92, ""Machine Learning"": 87, ""Data Modeling"": 86}","{""PowerBI"": 78, ""Statistics"": 81, ""Machine Learning"": 78}",1,45.0,115000,48.0,Group_A,"Experienced Analytics specialist with 1.7 years working with SQL, Machine Learning, Data Modeling."
CAND-0342,Engineering,11.4,"{""JavaScript"": 79, ""Docker"": 80, ""System Design"": 97, ""React"": 89, ""GraphQL"": 88, ""TypeScript"": 76}","{""JavaScript"": 89, ""TypeScript"": 78, ""Docker"": 73, ""React"": 83}",4,90.5,201000,85.3,Group_A,"Experienced Engineering specialist with 11.4 years working with JavaScript, Docker, System Design, React, GraphQL, TypeScript."
CAND-0343,Engineering,3.4,"{""GraphQL"": 83, ""System Design"": 85, ""Docker"": 79, ""JavaScript"": 65, ""Python"": 68, ""AWS"": 68}","{""TypeScript"": 76, ""Node.js"": 70, ""React"": 76}",0,45.0,127000,44.3,Group_B,"Experienced Engineering specialist with 3.4 years working with GraphQL, System Design, Docker, JavaScript, Python, AWS."
CAND-0344,Design,12.8,"{""Figma"": 90, ""User Research"": 87, ""Prototyping"": 61, ""UI/UX"": 67}","{""UI/UX"": 85, ""HTML/CSS"": 85, ""Prototyping"": 70}",2,72.3,204000,72.0,Group_B,"Experienced Design specialist with 12.8 years working with Figma, User Research, Prototyping, UI/UX."
CAND-0345,Infrastructure,9.0,"{""Kubernetes"": 91, ""AWS"": 97, ""Prometheus"": 98, ""Linux"": 95, ""Terraform"": 78, ""Python"": 62}","{""Linux"": 89, ""Ansible"": 85, ""Python"": 77, ""Prometheus"": 71}",3,69.8,176000,68.7,Group_C,"Experienced Infrastructure specialist with 9.0 years working with Kubernetes, AWS, Prometheus, Linux, Terraform, Python."
CAND-0346,Analytics,1.9,"{""PowerBI"": 61, ""SQL"": 70, ""Data Modeling"": 78, ""Tableau"": 72, ""Python"": 90, ""Machine Learning"": 82}","{""Python"": 89, ""Machine Learning"": 84, ""Data Modeling"": 74, ""Tableau"": 79}",4,79.8,130000,77.8,Group_D,"Experienced Analytics specialist with 1.9 years working with PowerBI, SQL, Data Modeling, Tableau, Python, Machine Learning."
CAND-0347,Infrastructure,12.1,"{""Terraform"": 65, ""Python"": 90, ""AWS"": 68, ""Linux"": 71}","{""CI/CD"": 83, ""Ansible"": 85, ""Kubernetes"": 79}",0,45.0,188000,46.7,Group_A,"Experienced Infrastructure specialist with 12.1 years working with Terraform, Python, AWS, Linux."
CAND-0348,Infrastructure,13.3,"{""CI/CD"": 64, ""Prometheus"": 81, ""Linux"": 87, ""Python"": 67, ""Kubernetes"": 74}","{""Prometheus"": 78, ""Terraform"": 80, ""Ansible"": 81}",1,48.8,198000,51.5,Group_C,"Experienced Infrastructure specialist with 13.3 years working with CI/CD, Prometheus, Linux, Python, Kubernetes."
CAND-0349,Product,12.9,"{""Agile"": 67, ""Roadmapping"": 66, ""Scrum"": 66}","{""Agile"": 76, ""Analytics"": 81, ""Wireframing"": 75, ""Product Strategy"": 79, ""User Research"": 84}",1,45.0,193000,46.4,Group_A,"Experienced Product specialist with 12.9 years working with Agile, Roadmapping, Scrum."
CAND-0350,Product,10.1,"{""SaaS"": 60, ""Agile"": 75, ""Product Strategy"": 90, ""Roadmapping"": 81, ""Analytics"": 78}","{""SaaS"": 81, ""Agile"": 90, ""Wireframing"": 77, ""User Research"": 74, ""Roadmapping"": 86}",3,59.7,180000,58.3,Group_D,"Experienced Product specialist with 10.1 years working with SaaS, Agile, Product Strategy, Roadmapping, Analytics."
CAND-0351,Design,13.9,"{""Wireframing"": 60, ""Design Systems"": 93, ""User Research"": 64, ""Figma"": 65, ""UI/UX"": 81, ""Prototyping"": 80}","{""Wireframing"": 82, ""UI/UX"": 71, ""Prototyping"": 90, ""Figma"": 74}",4,97.6,221000,92.1,Group_C,"Experienced Design specialist with 13.9 years working with Wireframing, Design Systems, User Research, Figma, UI/UX, Prototyping."
CAND-0352,Design,6.6,"{""HTML/CSS"": 77, ""Wireframing"": 93, ""User Research"": 69, ""Design Systems"": 85, ""Figma"": 88}","{""UI/UX"": 81, ""Design Systems"": 90, ""HTML/CSS"": 82, ""Prototyping"": 76, ""User Research"": 79}",3,51.6,152000,52.7,Group_D,"Experienced Design specialist with 6.6 years working with HTML/CSS, Wireframing, User Research, Design Systems, Figma."
CAND-0353,Product,8.3,"{""Roadmapping"": 93, ""Agile"": 81, ""Analytics"": 70, ""User Research"": 61, ""SaaS"": 61}","{""Analytics"": 71, ""Product Strategy"": 81, ""SaaS"": 78, ""Roadmapping"": 90, ""Agile"": 86}",4,70.6,171000,67.2,Group_A,"Experienced Product specialist with 8.3 years working with Roadmapping, Agile, Analytics, User Research, SaaS."
CAND-0354,Design,5.2,"{""Prototyping"": 97, ""User Research"": 96, ""UI/UX"": 94}","{""UI/UX"": 88, ""User Research"": 74, ""HTML/CSS"": 82, ""Design Systems"": 86, ""Prototyping"": 77}",3,50.0,141000,51.1,Group_B,"Experienced Design specialist with 5.2 years working with Prototyping, User Research, UI/UX."
CAND-0355,Infrastructure,7.4,"{""Linux"": 63, ""Prometheus"": 87, ""Kubernetes"": 68, ""Ansible"": 90}","{""Ansible"": 86, ""Docker"": 82, ""CI/CD"": 88}",1,45.0,155000,48.1,Group_C,"Experienced Infrastructure specialist with 7.4 years working with Linux, Prometheus, Kubernetes, Ansible."
CAND-0356,Analytics,8.0,"{""PowerBI"": 92, ""Statistics"": 68, ""Data Modeling"": 91, ""Machine Learning"": 89, ""SQL"": 68, ""Tableau"": 92}","{""SQL"": 71, ""Statistics"": 75, ""Python"": 87, ""PowerBI"": 81, ""Machine Learning"": 73}",4,72.7,170000,71.3,Group_A,"Experienced Analytics specialist with 8.0 years working with PowerBI, Statistics, Data Modeling, Machine Learning, SQL, Tableau."
CAND-0357,Infrastructure,9.0,"{""Prometheus"": 83, ""CI/CD"": 79, ""Kubernetes"": 83}","{""Python"": 74, ""Ansible"": 88, ""Kubernetes"": 83, ""Docker"": 71}",1,45.0,166000,45.2,Group_C,"Experienced Infrastructure specialist with 9.0 years working with Prometheus, CI/CD, Kubernetes."
CAND-0358,Product,3.6,"{""Agile"": 86, ""Wireframing"": 90, ""Analytics"": 96, ""SaaS"": 79, ""Scrum"": 96, ""Roadmapping"": 88}","{""Scrum"": 74, ""Roadmapping"": 74, ""User Research"": 86, ""Analytics"": 90}",3,61.9,135000,61.6,Group_D,"Experienced Product specialist with 3.6 years working with Agile, Wireframing, Analytics, SaaS, Scrum, Roadmapping."
CAND-0359,Product,13.1,"{""Product Strategy"": 84, ""Scrum"": 74, ""Analytics"": 85, ""User Research"": 81, ""Roadmapping"": 94}","{""Wireframing"": 90, ""User Research"": 72, ""SaaS"": 75}",1,47.9,196000,49.5,Group_C,"Experienced Product specialist with 13.1 years working with Product Strategy, Scrum, Analytics, User Research, Roadmapping."
CAND-0360,Analytics,10.0,"{""Python"": 96, ""Machine Learning"": 63, ""Statistics"": 96}","{""Python"": 87, ""PowerBI"": 75, ""Machine Learning"": 70, ""SQL"": 78, ""Statistics"": 76}",3,57.8,178000,59.4,Group_D,"Experienced Analytics specialist with 10.0 years working with Python, Machine Learning, Statistics."
CAND-0361,Engineering,12.3,"{""System Design"": 81, ""React"": 87, ""GraphQL"": 71, ""Docker"": 86, ""PostgreSQL"": 61}","{""AWS"": 73, ""System Design"": 87, ""Python"": 75, ""React"": 79, ""PostgreSQL"": 74}",3,60.2,195000,62.0,Group_B,"Experienced Engineering specialist with 12.3 years working with System Design, React, GraphQL, Docker, PostgreSQL."
CAND-0362,Infrastructure,14.3,"{""Kubernetes"": 63, ""AWS"": 79, ""Docker"": 84, ""Prometheus"": 66}","{""CI/CD"": 82, ""Linux"": 73, ""Prometheus"": 71, ""Ansible"": 76}",1,45.0,203000,47.0,Group_B,"Experienced Infrastructure specialist with 14.3 years working with Kubernetes, AWS, Docker, Prometheus."
CAND-0363,Design,8.1,"{""Figma"": 64, ""User Research"": 90, ""Wireframing"": 61, ""HTML/CSS"": 86, ""UI/UX"": 74, ""Prototyping"": 61}","{""Design Systems"": 87, ""Wireframing"": 90, ""Figma"": 74, ""UI/UX"": 79}",3,69.0,169000,68.2,Group_B,"Experienced Design specialist with 8.1 years working with Figma, User Research, Wireframing, HTML/CSS, UI/UX, Prototyping."
CAND-0364,Product,6.2,"{""Roadmapping"": 88, ""Analytics"": 62, ""Wireframing"": 60, ""Scrum"": 89}","{""Analytics"": 85, ""User Research"": 78, ""Product Strategy"": 89, ""Agile"": 78, ""Wireframing"": 82}",2,46.3,147000,49.7,Group_B,"Experienced Product specialist with 6.2 years working with Roadmapping, Analytics, Wireframing, Scrum."
CAND-0365,Analytics,12.8,"{""SQL"": 65, ""Python"": 85, ""Machine Learning"": 67, ""Data Modeling"": 68, ""Statistics"": 95}","{""PowerBI"": 80, ""Python"": 90, ""Machine Learning"": 78, ""Tableau"": 84}",2,54.8,197000,56.4,Group_C,"Experienced Analytics specialist with 12.8 years working with SQL, Python, Machine Learning, Data Modeling, Statistics."
CAND-0366,Infrastructure,3.9,"{""Kubernetes"": 90, ""CI/CD"": 60, ""AWS"": 60, ""Prometheus"": 71, ""Python"": 86}","{""Ansible"": 87, ""Linux"": 70, ""Python"": 84, ""Kubernetes"": 73, ""AWS"": 81}",3,56.9,135000,56.6,Group_C,"Experienced Infrastructure specialist with 3.9 years working with Kubernetes, CI/CD, AWS, Prometheus, Python."
CAND-0367,Design,3.5,"{""Figma"": 72, ""Prototyping"": 88, ""User Research"": 60}","{""HTML/CSS"": 81, ""Figma"": 76, ""User Research"": 72}",2,59.5,133000,60.5,Group_B,"Experienced Design specialist with 3.5 years working with Figma, Prototyping, User Research."
CAND-0368,Product,14.7,"{""Agile"": 60, ""SaaS"": 72, ""Roadmapping"": 85, ""Analytics"": 67, ""Product Strategy"": 77}","{""Wireframing"": 72, ""Product Strategy"": 88, ""Analytics"": 74, ""Scrum"": 72, ""User Research"": 74}",2,50.2,208000,51.6,Group_B,"Experienced Product specialist with 14.7 years working with Agile, SaaS, Roadmapping, Analytics, Product Strategy."
CAND-0369,Analytics,11.2,"{""Python"": 95, ""Statistics"": 89, ""SQL"": 60, ""Tableau"": 87, ""PowerBI"": 63}","{""PowerBI"": 86, ""Data Modeling"": 84, ""Tableau"": 85, ""SQL"": 81}",3,72.6,192000,69.1,Group_B,"Experienced Analytics specialist with 11.2 years working with Python, Statistics, SQL, Tableau, PowerBI."
CAND-0370,Engineering,4.9,"{""PostgreSQL"": 81, ""GraphQL"": 65, ""AWS"": 96, ""React"": 61, ""TypeScript"": 74, ""Node.js"": 87}","{""TypeScript"": 80, ""Docker"": 79, ""JavaScript"": 72}",1,45.0,137000,44.0,Group_D,"Experienced Engineering specialist with 4.9 years working with PostgreSQL, GraphQL, AWS, React, TypeScript, Node.js."
CAND-0371,Design,12.3,"{""Wireframing"": 75, ""User Research"": 81, ""UI/UX"": 63, ""Figma"": 81, ""Design Systems"": 93}","{""Figma"": 84, ""Design Systems"": 73, ""HTML/CSS"": 90}",2,67.5,198000,64.8,Group_A,"Experienced Design specialist with 12.3 years working with Wireframing, User Research, UI/UX, Figma, Design Systems."
CAND-0372,Engineering,6.3,"{""JavaScript"": 63, ""React"": 79, ""GraphQL"": 87}","{""Node.js"": 79, ""React"": 82, ""PostgreSQL"": 82}",1,45.0,147000,47.9,Group_B,"Experienced Engineering specialist with 6.3 years working with JavaScript, React, GraphQL."
CAND-0373,Analytics,12.0,"{""PowerBI"": 87, ""Data Modeling"": 66, ""Statistics"": 81}","{""Statistics"": 76, ""SQL"": 73, ""PowerBI"": 73, ""Tableau"": 70, ""Machine Learning"": 89}",2,51.1,189000,52.6,Group_B,"Experienced Analytics specialist with 12.0 years working with PowerBI, Data Modeling, Statistics."
CAND-0374,Analytics,2.8,"{""Tableau"": 75, ""PowerBI"": 68, ""Statistics"": 62, ""Machine Learning"": 63, ""SQL"": 68}","{""Machine Learning"": 79, ""PowerBI"": 88, ""Data Modeling"": 87, ""Tableau"": 74}",3,57.7,128000,56.9,Group_C,"Experienced Analytics specialist with 2.8 years working with Tableau, PowerBI, Statistics, Machine Learning, SQL."
CAND-0375,Infrastructure,6.2,"{""Prometheus"": 75, ""CI/CD"": 92, ""Kubernetes"": 95}","{""Linux"": 76, ""AWS"": 90, ""Docker"": 76}",0,45.0,146000,45.4,Group_D,"Experienced Infrastructure specialist with 6.2 years working with Prometheus, CI/CD, Kubernetes."
CAND-0376,Design,9.4,"{""Wireframing"": 79, ""Design Systems"": 86, ""HTML/CSS"": 81, ""User Research"": 70, ""Prototyping"": 66}","{""Wireframing"": 70, ""Figma"": 90, ""Prototyping"": 77, ""UI/UX"": 77}",2,52.2,172000,51.3,Group_D,"Experienced Design specialist with 9.4 years working with Wireframing, Design Systems, HTML/CSS, User Research, Prototyping."
CAND-0377,Infrastructure,12.3,"{""Terraform"": 64, ""Linux"": 82, ""Docker"": 61, ""Kubernetes"": 95, ""CI/CD"": 67, ""AWS"": 69}","{""Ansible"": 81, ""Terraform"": 71, ""AWS"": 70, ""Python"": 76}",2,53.4,192000,52.2,Group_C,"Experienced Infrastructure specialist with 12.3 years working with Terraform, Linux, Docker, Kubernetes, CI/CD, AWS."
CAND-0378,Product,5.8,"{""SaaS"": 76, ""Product Strategy"": 66, ""Agile"": 61, ""Scrum"": 68}","{""Product Strategy"": 84, ""SaaS"": 77, ""Wireframing"": 81, ""Scrum"": 81}",3,66.8,152000,69.1,Group_D,"Experienced Product specialist with 5.8 years working with SaaS, Product Strategy, Agile, Scrum."
CAND-0379,Engineering,2.7,"{""TypeScript"": 83, ""Docker"": 80, ""System Design"": 98, ""AWS"": 87}","{""TypeScript"": 79, ""React"": 74, ""Docker"": 80, ""System Design"": 77, ""Python"": 71}",3,51.9,125000,51.4,Group_B,"Experienced Engineering specialist with 2.7 years working with TypeScript, Docker, System Design, AWS."
CAND-0380,Analytics,14.6,"{""Python"": 70, ""Statistics"": 92, ""SQL"": 84, ""PowerBI"": 92, ""Tableau"": 83, ""Machine Learning"": 91}","{""PowerBI"": 85, ""Python"": 85, ""Tableau"": 85, ""Machine Learning"": 78, ""Data Modeling"": 88}",4,79.5,219000,80.7,Group_A,"Experienced Analytics specialist with 14.6 years working with Python, Statistics, SQL, PowerBI, Tableau, Machine Learning."
CAND-0381,Product,4.1,"{""Wireframing"": 73, ""Scrum"": 79, ""Product Strategy"": 87, ""Roadmapping"": 84}","{""SaaS"": 74, ""Scrum"": 72, ""Wireframing"": 79, ""User Research"": 84, ""Agile"": 86}",2,45.0,132000,46.9,Group_D,"Experienced Product specialist with 4.1 years working with Wireframing, Scrum, Product Strategy, Roadmapping."
CAND-0382,Analytics,9.7,"{""PowerBI"": 80, ""Data Modeling"": 77, ""Statistics"": 84, ""Machine Learning"": 61, ""Python"": 71, ""Tableau"": 88}","{""Tableau"": 81, ""Statistics"": 72, ""SQL"": 79}",2,68.0,180000,67.6,Group_A,"Experienced Analytics specialist with 9.7 years working with PowerBI, Data Modeling, Statistics, Machine Learning, Python, Tableau."
CAND-0383,Infrastructure,14.0,"{""Docker"": 62, ""Prometheus"": 94, ""CI/CD"": 72}","{""Terraform"": 78, ""AWS"": 76, ""CI/CD"": 89, ""Linux"": 74}",1,46.2,201000,49.0,Group_C,"Experienced Infrastructure specialist with 14.0 years working with Docker, Prometheus, CI/CD."
CAND-0384,Engineering,11.8,"{""AWS"": 60, ""System Design"": 90, ""PostgreSQL"": 92, ""GraphQL"": 69, ""Python"": 85}","{""TypeScript"": 77, ""Docker"": 86, ""GraphQL"": 88}",1,46.9,186000,49.7,Group_D,"Experienced Engineering specialist with 11.8 years working with AWS, System Design, PostgreSQL, GraphQL, Python."
CAND-0385,Infrastructure,12.1,"{""Terraform"": 73, ""Linux"": 88, ""Ansible"": 88, ""AWS"": 95, ""Prometheus"": 61}","{""CI/CD"": 70, ""Prometheus"": 85, ""Ansible"": 81, ""AWS"": 80}",3,70.9,198000,69.8,Group_D,"Experienced Infrastructure specialist with 12.1 years working with Terraform, Linux, Ansible, AWS, Prometheus."
CAND-0386,Analytics,5.2,"{""Machine Learning"": 69, ""SQL"": 81, ""Python"": 96}","{""Data Modeling"": 76, ""Machine Learning"": 82, ""Statistics"": 72, ""PowerBI"": 87, ""Python"": 82}",2,45.0,139000,44.1,Group_D,"Experienced Analytics specialist with 5.2 years working with Machine Learning, SQL, Python."
CAND-0387,Infrastructure,2.3,"{""Prometheus"": 98, ""CI/CD"": 91, ""Kubernetes"": 61}","{""Terraform"": 79, ""Docker"": 76, ""Prometheus"": 77}",1,45.0,119000,46.5,Group_D,"Experienced Infrastructure specialist with 2.3 years working with Prometheus, CI/CD, Kubernetes."
CAND-0388,Engineering,6.2,"{""JavaScript"": 85, ""AWS"": 70, ""System Design"": 67}","{""PostgreSQL"": 72, ""System Design"": 82, ""GraphQL"": 76}",1,45.0,146000,44.6,Group_D,"Experienced Engineering specialist with 6.2 years working with JavaScript, AWS, System Design."
CAND-0389,Design,3.2,"{""Design Systems"": 72, ""UI/UX"": 60, ""Wireframing"": 69, ""Prototyping"": 88, ""HTML/CSS"": 64}","{""Design Systems"": 88, ""UI/UX"": 85, ""Wireframing"": 84, ""User Research"": 84}",3,62.5,132000,63.9,Group_C,"Experienced Design specialist with 3.2 years working with Design Systems, UI/UX, Wireframing, Prototyping, HTML/CSS."
CAND-0390,Design,5.9,"{""Prototyping"": 71, ""Design Systems"": 87, ""UI/UX"": 89, ""Wireframing"": 84, ""Figma"": 71}","{""Design Systems"": 75, ""Figma"": 78, ""Prototyping"": 90, ""HTML/CSS"": 87, ""Wireframing"": 79}",4,70.5,154000,67.3,Group_B,"Experienced Design specialist with 5.9 years working with Prototyping, Design Systems, UI/UX, Wireframing, Figma."
CAND-0391,Design,6.8,"{""User Research"": 92, ""Figma"": 80, ""HTML/CSS"": 86}","{""UI/UX"": 84, ""User Research"": 70, ""Wireframing"": 72, ""Figma"": 90}",2,51.0,153000,53.4,Group_D,"Experienced Design specialist with 6.8 years working with User Research, Figma, HTML/CSS."
CAND-0392,Infrastructure,11.4,"{""Linux"": 67, ""Kubernetes"": 68, ""Ansible"": 80, ""CI/CD"": 89}","{""Ansible"": 77, ""Docker"": 84, ""Kubernetes"": 74, ""Python"": 85}",2,58.4,188000,60.8,Group_B,"Experienced Infrastructure specialist with 11.4 years working with Linux, Kubernetes, Ansible, CI/CD."
